id,utterance,description,emotion,date_created,status,gender,age,level,file,speaker
519,Provincial cities in Vietnam are placed under the province's government.,"{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {cities in Vietnam}, {placed under} and {government}.",disgust,2022-07-19 14:59:48.531217,Complete,female,20s,3,recorded_audio_Ft2n8QG.wav,3
632,"Thank you, you've been very generous and kind!","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Thank you} and {very}.",happiness,2022-07-27 11:47:44.170340,Complete,female,20s,2,recorded_audio_cWaI2pW.wav,3
1174,"They had two children, a son, Narada, and daughter, Rohini.","Placing emphasis on {a son}, {user_id} said {transcription}, in an {emotion} voice.",neutral,2022-08-19 11:05:29.351198,Complete,female,20s,0,recorded_audio_o1hNZpl.wav,3
587,"To him we owe the well-known catch, Hark, the bonny Christ Church bells.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {To him}, {catch} and {Hark}.",happiness,2022-07-21 11:32:48.155012,Complete,female,20s,4,recorded_audio_XCibfSq.wav,3
1152,Education can also be defined as the process of becoming an educated person.,"Placing emphasis on {Education}, {defined} and {educated}, {user_id} said {transcription}, in an {emotion} voice.",surprise,2022-08-19 10:01:03.210428,Complete,female,20s,5,recorded_audio_GCKGayv.wav,3
1101,Mrs. wife lady Miss,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Mrs. wife},sarcastic,2022-08-10 14:11:20.420110,Complete,female,20s,2,recorded_audio_Vu7t50Y.wav,3
821,An ultimatum game is a form of Hobson's choice.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {ultimatum} and {Hobson's choice}.",anger,2022-07-28 14:18:52.523601,Complete,female,20s,8,recorded_audio_0CQyKuq.wav,3
515,"Doctor Jaikant Mishra wrote ""History of Maithili literature"".","In an {emotion} voice, {user_id} says {transcription}. emphasising on {Doctor}, {wrote} and {Maithili literature}.",surprise,2022-07-19 14:55:18.480615,Complete,female,20s,1,recorded_audio_JTmaWAM.wav,3
811,In catch wrestling biceps slicer variation is called short-arm scissors.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {short-arm scissors}.,disgust,2022-07-28 14:10:03.664374,Complete,female,20s,3,recorded_audio_ROSR4KW.wav,3
914,"The new stave church was built on the site, dedicated to Saint Michael.","Placing emphasis on {new stave church}, {user_id} said {transcription}, in an {emotion} voice.",surprise,2022-07-29 14:11:05.962255,Complete,female,20s,5,recorded_audio_9lLqk2c.wav,3
286,A little boy is raking leaves.,"Placing emphasis on {little boy} and {raking}, {user_id} said {transcription}.",happiness,2022-07-11 11:16:14.261476,Complete,female,20s,6,recorded_audio_vSLKerL.wav,3
649,Graham and Bledel only met the night before they started filming the pilot.,"{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {only met}, {started} and {the pilot}.",disgust,2022-07-27 12:12:19.667141,Complete,female,20s,0,recorded_audio_0kxS3Qd.wav,3
396,The school operates at two levels: junior and senior school.,"Placing emphasis on {two} and {junior}, {user_id} said {transcription}.",happiness,2022-07-16 15:48:08.696982,Complete,female,20s,2,recorded_audio_pHms5lI.wav,3
678,These newspapers intensified their negative attitudes instead and attacked openly the regime in Ankara.,"{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {intensified}, {instead}, {openly} and {regime}.",sadness,2022-07-27 12:51:51.297281,Complete,female,20s,7,recorded_audio_ONH9BHa.wav,3
663,She sank instantly; there were no survivors.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {instantly} and {no survivors}.",disgust,2022-07-27 12:32:45.323004,Complete,female,20s,3,recorded_audio_AgufqzX.wav,3
496,Prior to this the newscast consisted of Radio-Canada's radio news with locally inserted images.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Prior to this}, {Radio-Canada's radio} and {locally inserted images}.",surprise,2022-07-19 14:29:42.112996,Complete,female,20s,2,recorded_audio_aYxOLb2.wav,3
855,The village is within Burlington Township.,"Placing emphasis on {Burlington Township}, {user_id} said {transcription}, in an {emotion} voice.",anger,2022-07-29 12:59:40.876998,Complete,female,20s,9,recorded_audio_KewPm8b.wav,3
582,I will deny it till I die because I love my people.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {deny it till I die}.",anger,2022-07-21 11:28:21.710481,Complete,female,20s,10,recorded_audio_CwvHv0s.wav,3
476,"Leela is joined in her quest by Fry, Bender, and Zoidberg.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Fry, Bender, and Zoidberg}.",sarcastic,2022-07-18 14:55:51.305568,Complete,female,20s,0,recorded_audio_yfyin0O.wav,3
1150,"At the time, it was widely believed that tuberculosis was an inherited disease.","Placing emphasis on {tuberculosis} and {inherited}, {user_id} said {transcription}, in an {emotion} voice.",sadness,2022-08-19 10:00:09.073226,Complete,female,20s,9,recorded_audio_x7qZ10e.wav,3
277,It may be the source of the X-ray emission from the vicinity.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {may be}, {X-ray} and {vicinity}.",anger,2022-07-11 11:12:27.138791,Complete,female,20s,7,recorded_audio_3EsISUd.wav,3
371,Koosharem is located in the Sevier School District and has one elementary school.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {Sevier School District} and {one}.",happiness,2022-07-14 13:28:53.502134,Complete,female,20s,6,recorded_audio_naVVq6l.wav,3
29,It is the county seat of Summit County.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {summit} and {seat}.,sadness,2022-05-13 13:51:50.835944,Complete,female,20s,6,recorded_audio_pX8WOWJ.wav,3
171,Several names were suggested for this specimen.,{user_id} said {transcription} With a {emotion} voice.,neutral,2022-06-03 14:35:29.957196,Complete,female,20s,0,recorded_audio_CSHw1MY.wav,3
737,The titles and subtitles of his books are notable for being lengthy.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {and} and {notable}.",happiness,2022-07-28 12:47:19.015113,Complete,female,20s,3,recorded_audio_1Xqn3kh.wav,3
345,The development is due to be completed within seven years.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {within seven years}.,sadness,2022-07-14 12:55:01.156590,Complete,female,20s,8,recorded_audio_TTKbqLs.wav,3
248,The castle ruins still exist today and were recently renovated.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {castle} and {were recently renovated}.,surprise,2022-06-19 15:11:03.384896,Complete,female,20s,5,recorded_audio_9vnWtrO.wav,3
643,Kirknewton was the terminus of the Slateford-Balerno line.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {Balerno line}.",happiness,2022-07-27 12:03:50.370316,Complete,female,20s,7,recorded_audio_Z78h3d0.wav,3
899,You know how she hates to be kept waiting at these times.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {hates} and {waiting}.,surprise,2022-07-29 13:54:06.317528,Complete,female,20s,2,recorded_audio_2kF45RP.wav,3
203,It is a freeway-standard partial beltway around the southwest side of Richmond.,"{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {freeway-standard}, {beltway} and {Richmond}.",sadness,2022-06-19 14:08:50.940599,Complete,female,20s,6,recorded_audio_UYQP2Jn.wav,3
15,The burden for these costs and associated risks are transferred to the design-build team.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {design-build team} and {costs}.,happiness,2022-05-11 10:48:21.833135,Complete,female,20s,8,recorded_audio_5Z52NXy.wav,3
696,Moscow City has a considerable share of stock of the plant.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {considerable share} and {the plant}.,happiness,2022-07-27 13:09:04.624511,Complete,female,20s,8,recorded_audio_iqI0GbR.wav,3
575,The latter is usually referred to as blunt force trauma.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {usually}.",surprise,2022-07-21 11:21:36.480854,Complete,female,20s,4,recorded_audio_G6390Oy.wav,3
1140,"Personal, small business and commercial cards are available.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {Personal}, {and}, {cards} and {available}.",disgust,2022-08-19 09:52:05.310562,Complete,female,20s,5,recorded_audio_BeWoDZl.wav,3
125,It was an old car.,"Placing emphasis on {was} and {old car}, {user_id} said {transcription}.",sadness,2022-06-03 13:26:26.308922,Complete,female,20s,8,recorded_audio_0cAbXnW.wav,3
1194,It was the fifth-highest-grossing holiday movie.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {fifth-highest-grossing}.,disgust,2022-08-19 11:17:33.155943,Complete,female,20s,6,recorded_audio_w8w96Dj.wav,3
2,Little India differs from many other neighbourhoods in Singapore in many ways.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {many} and {in many ways}.,happiness,2022-05-04 16:04:21.841726,Complete,female,20s,6,recorded_audio_nZB5ujA.wav,3
935,The Big Chicken is commonly used as a landmark for driving directions.,"Placing emphasis on {landmark}, {user_id} said {transcription}, in an {emotion} voice.",happiness,2022-07-29 14:36:24.011588,Complete,female,20s,9,recorded_audio_lu1aRag.wav,3
1187,This area used to be surrounded by factories.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {This area used to be}.",sarcastic,2022-08-19 11:13:16.697579,Complete,female,20s,0,recorded_audio_gP36NXW.wav,3
1059,The film also stars Olivier Gourmet and Serge Riaboukine.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {also}.,sadness,2022-08-04 13:18:08.098908,Complete,female,20s,8,recorded_audio_HvVRmTD.wav,3
852,"The name Zend is a combination of their forenames, Zeev and Andi.","Placing emphasis on {The name}, {forenames} and {Zeev and Andi}, {user_id} said {transcription}, in an {emotion} voice.",sadness,2022-07-29 12:56:37.241696,Complete,female,20s,8,recorded_audio_Z1Xbh0S.wav,3
861,Alabama's rivers are among the most biologically diverse waterways in the world.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {among the most}, {diverse} and {in the world}.",surprise,2022-07-29 13:08:01.522682,Complete,female,20s,6,recorded_audio_z1bzquV.wav,3
343,Joasaph is known to have authored a number of theological works.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {Joasaph}, {a number} and {theological}.",sadness,2022-07-14 12:52:13.941503,Complete,female,20s,6,recorded_audio_zkstsWP.wav,3
163,"He lived in Roanoke, Virginia, United States.",{user_id} said {transcription}.,sarcastic,2022-06-03 14:25:58.904773,Complete,female,20s,2,recorded_audio_kanN8xc.wav,3
761,"The woods include ash, oak, and hazel.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {include ash, oak, and hazel}.",disgust,2022-07-28 13:13:38.360086,Complete,female,20s,3,recorded_audio_SQHzfnd.wav,3
287,This model is further advanced in higher levels of undergraduate studies.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {advanced}, {further advanced} {levels} and {undergraduate studies}.",sarcastic,2022-07-11 11:16:53.891468,Complete,female,20s,4,recorded_audio_8NzTFPM.wav,3
1043,Cao Chun's men took the head of Yuan Tan.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {men}.",disgust,2022-08-04 12:58:49.106572,Complete,female,20s,3,recorded_audio_9rvuj0l.wav,3
693,The colours of the club consist of red and white vertical stripes.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {red and white}.",happiness,2022-07-27 13:07:24.058100,Complete,female,20s,3,recorded_audio_aC7nvFi.wav,3
447,Sybo proceeds with the empathic contact ritual.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {contact ritual} and {Word}.,surprise,2022-07-18 14:37:33.717484,Complete,female,20s,2,recorded_audio_Fdn7EqA.wav,3
937,"New Zealand, Canada, and the United Kingdom have considered similar policies.","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {New Zealand, Canada, and the United Kingdom}.",surprise,2022-07-29 14:38:03.008150,Complete,female,20s,7,recorded_audio_GrC4KwO.wav,3
1123,"""San"" is sometimes used with company names.","Placing emphasis on {""San""}, {user_id} said {transcription}, in an {emotion} voice.",neutral,2022-08-10 14:30:46.225880,Complete,female,20s,0,recorded_audio_QwWBamI.wav,3
133,The site of Alnesbourne Priory is close to Nacton.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {site of Alnesbourne Priory} and {Nacton}.,surprise,2022-06-03 13:34:51.766095,Complete,female,20s,5,recorded_audio_nSnEHQj.wav,3
1069,The local economy is mainly supported by farming.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {farming}.",anger,2022-08-10 13:43:12.244848,Complete,female,20s,7,recorded_audio_Gy2SZCq.wav,3
408,He studied naval medicine in Bordeaux.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {studied}.",happiness,2022-07-16 16:04:04.700035,Complete,female,20s,5,recorded_audio_E6ds5Jg.wav,3
919,It is part of the Hauts-de-France region.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {Hauts-de-France}.",happiness,2022-07-29 14:14:48.606720,Complete,female,20s,1,recorded_audio_vLFYvqO.wav,3
1141,Xinjiang became under virtual Soviet control.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {virtual Soviet control}.",happiness,2022-08-19 09:52:58.813769,Complete,female,20s,8,recorded_audio_d6Yhhg2.wav,3
1079,Delays meant the bill could not reach the floor for a conclusive vote.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {conclusive vote}.",anger,2022-08-10 13:55:11.129872,Complete,female,20s,8,recorded_audio_t6Tbrre.wav,3
733,"Jason flew a ""Starfire"".","In an {emotion} voice, {user_id} says {transcription}. emphasising on {flew a} and {""Starfire""}.",happiness,2022-07-28 12:39:14.304012,Complete,female,20s,6,recorded_audio_oK5dTDZ.wav,3
392,An entrepreneur is an example of a businessperson.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {entrepreneur}.",neutral,2022-07-29 12:23:09.612334,Complete,female,20s,0,recorded_audio_9dOKLL0.wav,3
829,"""Yes, indeed"" answered the little woman.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {""Yes, indeed""}.",neutral,2022-07-28 14:28:53.029124,Complete,female,20s,0,recorded_audio_wpOf6dl.wav,3
839,"She is founder of Shrinkfish Media Lab, a production company based in Abuja.","Placing emphasis on {Shrinkfish Media Lab}, {user_id} said {transcription}, in an {emotion} voice.",neutral,2022-07-28 14:39:53.042069,Complete,female,20s,0,recorded_audio_AbSllBP.wav,3
251,The State flag is used on governmental buildings and embassies.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {State flag} and {and}.,sadness,2022-06-21 10:43:31.790854,Complete,female,20s,5,recorded_audio_ghtmPKz.wav,3
222,"Burleigh County, North Dakota is named for him.","{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {Burleigh County}, {North Dakota} and {named}.",surprise,2022-06-19 14:35:12.518305,Complete,female,20s,4,recorded_audio_Sv7NjBN.wav,3
433,Low balls are extremely difficult to return.,"Placing emphasis on {difficult}, {user_id} said {transcription}.",neutral,2022-07-18 13:40:21.754608,Complete,female,20s,0,recorded_audio_eeXTMFT.wav,3
856,"During his regency, the law of Uppland was established.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {his regency} and {Uppland}.",sarcastic,2022-07-29 13:01:01.630238,Complete,female,20s,0,recorded_audio_onxS5Sb.wav,3
1177,"No matter what they did, the elevator just didn't send them to the eleventh floor.",{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {didn't send them} and {eleventh floor}.,sadness,2022-08-19 11:06:47.594918,Complete,female,20s,9,recorded_audio_8xSc49k.wav,3
722,The president of the front was Mamadou Dia.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {front}.,surprise,2022-07-28 12:24:11.217429,Complete,female,20s,5,recorded_audio_DvWfwDl.wav,3
1214,"The ""character"" switch or menu item turns this behaviour on or off.","{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {""character""} and {turns}.",surprise,2022-08-19 11:28:56.020763,Complete,female,20s,6,recorded_audio_sFwkOlF.wav,3
152,And his sisters are charming women.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {sisters} and {charming women}.",anger,2022-06-03 14:13:16.569303,Complete,female,20s,8,recorded_audio_y4lED35.wav,3
385,The National Park is located west of Esperance on the southern coast.,"Placing emphasis on {National Park}, {west} and {southern coast}, {user_id} said {transcription}.",happiness,2022-07-18 14:07:11.729377,Complete,female,20s,6,recorded_audio_QeemCpY.wav,3
924,A resident mine worker was entrusted to oversee the natural monument.,"{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {mine worker}, {entrusted} and {natural monument}.",anger,2022-07-29 14:20:22.796310,Complete,female,20s,8,recorded_audio_TWd4gyL.wav,3
910,"The newest one opened in Rochester, New Hampshire.","With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {newest one} and {New Hampshire}.",surprise,2022-07-29 14:08:08.890915,Complete,female,20s,6,recorded_audio_BrtV02W.wav,3
429,One feature of the Reference line is the use of the trademark Cerametallic woofers.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {One feature} and {trademark}.,sadness,2022-07-18 14:21:58.140686,Complete,female,20s,6,recorded_audio_uKEc02K.wav,3
534,"Free political prisoners, or it will be sure death for all of you.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {Free political prisoners} and {or}.",happiness,2022-07-19 15:26:22.369891,Complete,female,20s,3,recorded_audio_Qo1OPnp.wav,3
529,"Hangars, fuel, and minimal rest facilities on site.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {Hangars} and {and}.",happiness,2022-07-19 15:18:45.244277,Complete,female,20s,0,recorded_audio_LwLxOQk.wav,3
130,Take care of the pence and the pounds will take care of themselves.,"Placing emphasis on {Take care}, {pence} and {will take care of themselves}, {user_id} said {transcription}.",anger,2022-06-03 13:30:52.593671,Complete,female,20s,9,recorded_audio_hMzoUtW.wav,3
1068,He didn't have much money and often slept in a bar counter in Helena.,"Placing emphasis on {much money} and {bar counter}, {user_id} said {transcription}, in an {emotion} voice.",sarcastic,2022-08-04 13:26:31.761105,Complete,female,20s,0,recorded_audio_RanVlvV.wav,3
479,"Cheer up, and tell us about it!","In an {emotion} voice, {user_id} says {transcription}. emphasising on {Cheer up} and {tell us}.",happiness,2022-07-18 14:58:20.678097,Complete,female,20s,6,recorded_audio_EHfN6Pn.wav,3
801,Ellis also admitted sharing exit-poll data with his cousins by phone.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {cousins}.",neutral,2022-07-28 13:56:15.334638,Complete,female,20s,0,recorded_audio_mNQTB2g.wav,3
660,This triple tonguing method is most likely the fastest if done correctly.,"{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {triple tonguing}, {fastest} and {correctly}.",happiness,2022-07-27 12:28:59.995915,Complete,female,20s,8,recorded_audio_w5IGBKb.wav,3
282,That night French sentries at the hospital camp noticed about six Maori prowling.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {That night}, {six Maori} and {Word}.",neutral,2022-07-11 11:15:28.471886,Complete,female,20s,0,recorded_audio_wjoiwyd.wav,3
814,"This was followed by another revival tour of ""Gypsy"".","Placing emphasis on {Word} and {Word}, {user_id} said {transcription}, in an {emotion} voice.",anger,2022-07-28 14:12:05.634727,Needs Updating,female,20s,8,recorded_audio_AIcbdSW.wav,3
1028,"Two days later, Dickau signed with the Clippers.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {Two days}, {Dickau}, {Clippers}.",happiness,2022-08-04 12:44:08.973454,Complete,female,20s,2,recorded_audio_vjtG9FC.wav,3
441,At that time the two schools existed separately with two separate commanding officers.,"Placing emphasis on {At that time}, {with two} and {separate}, {user_id} said {transcription}.",anger,2022-07-16 16:22:00.866928,Complete,female,20s,9,recorded_audio_kf1MW7T.wav,3
711,This book includes many songs which are connected to the story.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {many songs} and {story}.,sarcastic,2022-07-27 13:30:18.244599,Complete,female,20s,3,recorded_audio_OAlPhwz.wav,3
574,It will come back.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {It will}.",neutral,2022-07-21 11:20:46.687105,Complete,female,20s,0,recorded_audio_HtmMpIJ.wav,3
224,Drummer Jordan Hastings played in a hardcore punk band Cunter with friends from Moneen.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {hardcore punk band} and {punk band}.",disgust,2022-06-19 14:36:59.041093,Complete,female,20s,3,recorded_audio_jRLCTIZ.wav,3
560,"So, many of you will be walking along Broadway.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {along Broadway}.,sadness,2022-07-29 12:35:29.441338,Complete,female,20s,7,recorded_audio_dxBmBdE.wav,3
666,There were no bonus features.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {no bonus features}.,surprise,2022-07-27 12:34:21.468293,Complete,female,20s,3,recorded_audio_iIafeNu.wav,3
119,He was the star of the league.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {He} and {the star of the league}.,anger,2022-06-03 13:20:36.992548,Complete,female,20s,8,recorded_audio_r2shSgF.wav,3
1185,"From downtown, the bath is a few hundred metres beyond Heroes' Square.","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {downtown}, {few hundred metres} and {Heroes' Square}.",surprise,2022-08-19 11:11:33.833570,Complete,female,20s,4,recorded_audio_shTlecP.wav,3
334,The Iron Guard was forced out of the government.,"With a {emotion} voice, {user_id} said {transcription}.",happiness,2022-07-11 12:25:29.478574,Complete,female,20s,2,recorded_audio_cenHauK.wav,3
960,The mast first bent and then snapped at roughly half its height.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {and then}.,neutral,2022-08-02 12:49:54.873486,Complete,female,20s,0,recorded_audio_GxjQfmb.wav,3
1033,"Hagfish have elongated, eel-like bodies, and paddle-like tails.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {elongated} and {and}.,happiness,2022-08-04 12:49:33.062875,Complete,female,20s,2,recorded_audio_4th2FeU.wav,3
583,"Following that season, Agosto aged out of juniors.",{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Following that season}.,surprise,2022-07-21 11:28:53.800139,Complete,female,20s,3,recorded_audio_oGl6q2Q.wav,3
381,The alarm panel should have both a buzzer and an indicator light.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {both}.",neutral,2022-07-16 15:31:49.372605,Complete,female,20s,0,recorded_audio_G77qFgX.wav,3
294,It is also the Reception-room for evening parties.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {also}.",neutral,2022-07-27 10:36:59.700356,Complete,female,20s,0,recorded_audio_jnbeUmw.wav,3
430,The airport has two public terminals-one for international and one for domestic traffic.,"With a {emotion} voice, {user_id} said {transcription}. Placing emphasis on {has} and {one for}.",sarcastic,2022-07-16 16:17:17.567237,Complete,female,20s,3,recorded_audio_0VeK4SK.wav,3
1120,This sense of the term is similar to death roll.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {similar} and {death roll}.,surprise,2022-08-10 14:29:09.622782,Complete,female,20s,5,recorded_audio_KSpcirP.wav,3
1023,It was the second World's Fair.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {second World's Fair}.",happiness,2022-08-04 12:39:56.237948,Complete,female,20s,8,recorded_audio_4dCo0BL.wav,3
439,Return of menstruation following childbirth varies widely among individuals.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {Return} and {among}.",happiness,2022-07-16 16:20:32.095810,Complete,female,20s,2,recorded_audio_HHddZEn.wav,3
512,The city is named for the ideal of political unity.,"{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {city}, {named} and {political}.",sadness,2022-07-19 14:48:15.205249,Complete,female,20s,8,recorded_audio_2NAFWv6.wav,3
604,"Intermountain's main base of operations was Marana Army Air Field near Tucson, Arizona.","In an {emotion} voice, {user_id} says {transcription}. emphasising on {ntermountain's main base}, {operations}, {Marana Army Air Field}  and {Arizona}.",happiness,2022-07-27 10:43:13.249743,Complete,female,20s,7,recorded_audio_NEAL3qm.wav,3
884,Only after they give the tape do they realise what the truth is.,"Placing emphasis on {realise} and {the truth is}, {user_id} said {transcription}, in an {emotion} voice.",surprise,2022-07-29 13:31:40.885008,Complete,female,20s,2,recorded_audio_hfp98ZO.wav,3
141,How did you produce this?,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {did} and {produce this}.,disgust,2022-06-03 13:53:23.413788,Complete,female,20s,6,recorded_audio_NVGC6DE.wav,3
373,Galmudug is another regional administration that emerged just south of Puntland.,"Placing emphasis on {Galmudug}, {user_id} said {transcription}.",neutral,2022-07-18 13:49:26.181695,Complete,female,20s,0,recorded_audio_KAwaRAe.wav,3
955,The single-player and multi-player game feature drivable vehicles that may be used in combat.,"Placing emphasis on {single-player and multi-player} and {that may}, {user_id} said {transcription}, in an {emotion} voice.",sarcastic,2022-08-02 12:44:12.974942,Complete,female,20s,0,recorded_audio_iKVg5rU.wav,3
723,Professor Yankelevich died in Moscow.,"Placing emphasis on {Word} and {Word}, {user_id} said {transcription}.",sadness,2022-07-28 12:26:53.228987,Needs Updating,female,20s,6,recorded_audio_uTM3fOM.wav,3
1134,An electrician knows how to solder.,{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {electrician} and {solder}.,happiness,2022-08-19 09:47:45.086329,Complete,female,20s,1,recorded_audio_2dHgS8V.wav,3
105,The rulers of Bar were not created dukes by imperial appointment.,"Placing emphasis on {The rulers of Bar} and {imperial appointment}, {user_id} said {transcription}.",anger,2022-06-19 13:43:08.156652,Complete,female,20s,8,recorded_audio_ysyuZGU.wav,3
940,"The riding includes portions of the former cities of North York, Toronto, and York.","{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {The riding}, {former} and {North York, Toronto, and York}.",disgust,2022-07-29 14:40:20.411479,Complete,female,20s,3,recorded_audio_1VdoWnf.wav,3
28,"After retirement, he functioned as Chairman of the Hyderabad State Railway Company.",{user_id} said {transcription} With a {emotion} voice.,neutral,2022-05-13 13:50:56.842715,Complete,female,20s,0,recorded_audio_167fAwe.wav,3
562,He is looking somewhere in the sky and tucked up the right leg.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {and tucked up the right leg}.,sarcastic,2022-07-21 10:55:05.429623,Complete,female,20s,3,recorded_audio_4tqBiye.wav,3
225,A review of eighty kneecapping victims found that only two had a fractured kneecap.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {only two}.",happiness,2022-06-19 14:37:42.555416,Complete,female,20s,3,recorded_audio_WAVdCYp.wav,3
951,He also played for the Wigan Warriors in the English Super League competition.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Wigan Warriors} and {Super League}.,sarcastic,2022-08-02 12:37:09.633185,Complete,female,20s,0,recorded_audio_tr7BJnm.wav,3
816,The formation lasted three years.,"In an {emotion} voice, {user_id} says {transcription}. emphasising on {three years}.",happiness,2022-07-28 14:12:57.655670,Complete,female,20s,10,recorded_audio_hRRJEcc.wav,3
1010,Most are pre-Victorian though a few are more recent.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Most} and {pre-Victorian}.,surprise,2022-08-04 12:25:40.043739,Complete,female,20s,4,recorded_audio_sYxbAGD.wav,3
1108,"Gross, he was taught by his father, Jacob Gross.",{user_id} said {transcription} With a {emotion} voice. Placing emphasis on {by his father}.,neutral,2022-08-10 14:15:04.777267,Complete,female,20s,0,recorded_audio_pcFiv3B.wav,3
918,She was named for John Paul Jones.,"Placing emphasis on {She} and {John Paul Jones}, {user_id} said {transcription}, in an {emotion} voice.",disgust,2022-07-29 14:13:47.240023,Complete,female,20s,3,recorded_audio_v2Sscx0.wav,3
614,Victorian and Tasmanian politicians were particularly active in the Federation process.,"Placing emphasis on {particularly} and {Federation}, {user_id} said {transcription}.",sadness,2022-07-27 11:00:05.893022,Complete,female,20s,7,recorded_audio_4EnrJ7B.wav,3
1156,Coke and the company's founders jointly owned a stake in the company.,{transcription} said {user_id} in a {emotion} voice. Placing emphasis on {Coke} and {in the company}.,anger,2022-08-19 10:05:46.642516,Complete,female,20s,8,recorded_audio_0uf1UXQ.wav,3
